VICR	102.115	-0.715	-0.7	Statement of Changes in Beneficial Ownership (4)	2021-01-13 09:50:27
BTCUSD	34669.48	606.71	1.78	Former Ripple CTO Unable To Access $240 Million Bitcoin Stash	2021-01-13 09:48:43
XRPUSD	0.3019	0.0091	3.11	Former Ripple CTO Unable To Access $240 Million Bitcoin Stash	2021-01-13 09:48:43
GNUS	1.42	0.03	2.16	Current Report Filing (8-k)	2021-01-13 09:47:22
AXDX	8.55	-0.06	-0.7	Current Report Filing (8-k)	2021-01-13 09:46:37
FINV	2.99	0.05	1.7	Amended Statement of Ownership (sc 13g/a)	2021-01-13 09:44:20
EDUC	14.83	-0.03	-0.2	Quarterly Report (10-q)	2021-01-13 09:44:03
MMLP	1.865	0.215	13.03	Statement of Changes in Beneficial Ownership (4)	2021-01-13 09:43:09
MMLP	1.865	0.215	13.03	Statement of Changes in Beneficial Ownership (4)	2021-01-13 09:42:51
MMLP	1.865	0.215	13.03	Statement of Changes in Beneficial Ownership (4)	2021-01-13 09:42:23
MMLP	1.865	0.215	13.03	Statement of Changes in Beneficial Ownership (4)	2021-01-13 09:42:13
VTA	10.93	0.03	0.28	Amended Statement of Ownership (sc 13g/a)	2021-01-13 09:39:30
GTII	0.09	-0.005	-5.26	Current Report Filing (8-k)	2021-01-13 09:37:28
NXP	17.57	-0.06	-0.34	Statement of Ownership (sc 13g)	2021-01-13 09:37:07
INTC	57.0747	3.8347	7.2	Intel Appoints Tech Industry Leader Pat Gelsinger as New CEO	2021-01-13 09:37:00
LEO	8.43	0.01	0.12	Amended Statement of Ownership (sc 13g/a)	2021-01-13 09:35:23
ICPT	28.71	-0.83	-2.81	Statement of Ownership (sc 13g)	2021-01-13 09:33:18
FRA	12.4099	0.0999	0.81	Statement of Ownership (sc 13g)	2021-01-13 09:32:32
ANCN	2.04	-0.06	-2.86	Securities Registration: Business Combination (s-4)	2021-01-13 09:32:27
BSGM	5.35	0.23	4.49	BioSig Deploys Vuzix M400 Smart Glasses to Offer Remote Servicing Capabilities in Compliance with COVID-19 Travel Restriction...	2021-01-13 09:32:00
EVN	13.515	-0.035	-0.26	Amended Statement of Ownership (sc 13g/a)	2021-01-13 09:31:46
VVPR	10.8311	-0.2589	-2.33	Report of Foreign Issuer Pursuant to Rule 13a-16 or 15d-16 (6-k)	2021-01-13 09:31:41
MRNA	123.91	-0.64	-0.51	Thinking about trading options or stock in Nio, Ford Motor, Johnson & Johnson, Moderna, or General Motors?	2021-01-13 09:31:00
INLB	2.25	0.14	6.64	Current Report Filing (8-k)	2021-01-13 09:30:56
ETJ	10.4576	0.0576	0.55	Amended Statement of Ownership (sc 13g/a)	2021-01-13 09:30:56
KMI	15.215	0.005	0.03	Kinder Morgan Announces Fourth Quarter ’20 Earnings Webcast	2021-01-13 09:30:00
BLIN	2.7	-0.02	-0.74	Pharmacy Chooses Bridgeline's Celebros Search to Elevate Their New eCommerce Website Experience	2021-01-13 09:30:00
MGPI	50.02	0.24	0.48	MGP Launches 2021 Rossville Union® Rye Single Barrel Program	2021-01-13 09:30:00
SPE-B	25.9	-0.745	-2.8	Monthly Portfolio Investments Report on Form N-port (public) (nport-p)	2021-01-13 09:29:40
SPE	14.29	0.06	0.42	Monthly Portfolio Investments Report on Form N-port (public) (nport-p)	2021-01-13 09:29:40
BMRG	10.68	0	0	Current Report Filing (8-k)	2021-01-13 09:29:25
EOSE	30.54	0.1	0.33	Current Report Filing (8-k)	2021-01-13 09:29:25
LLG	0.48	0	0	Mason Graphite Announces Initial Governance Changes and Grant of Stock Options	2021-01-13 09:28:06
BBF	13.29	0	0	Amended Statement of Ownership (sc 13g/a)	2021-01-13 09:28:03
ADMS	4.34	-0.22	-4.82	Current Report Filing (8-k)	2021-01-13 09:27:48
RCII	44.96	0.27	0.6	Statement of Changes in Beneficial Ownership (4)	2021-01-13 09:27:37
CLH	81.99	-1.15	-1.38	Statement of Changes in Beneficial Ownership (4)	2021-01-13 09:27:17
CLSK	39.46	3.41	9.46	CleanSpark Announces Additional Residential Microgrid Contract	2021-01-13 09:25:00
III	3.93	0.07	1.81	ADM Providers Overcome COVID Challenges, Embrace New Trends to Help Brazilian Enterprises Develop, Maintain Apps	2021-01-13 09:24:00
III	3.93	0.07	1.81	Fornecedores de ADM superam os desafios da COVID e adotam novas estratégias para ajudar as empresas brasileiras a desenvolve...	2021-01-13 09:24:00
LKFN	58.96	-0.63	-1.06	Current Report Filing (8-k)	2021-01-13 09:22:55
VXX	16.5486	-0.2014	-1.2	Prospectus Filed Pursuant to Rule 424(b)(2) (424b2)	2021-01-13 09:22:40
GMLP	3.3802	0.5902	21.15	Report of Foreign Issuer Pursuant to Rule 13a-16 or 15d-16 (6-k)	2021-01-13 09:21:14
GMLPP	24.47	2.46	11.18	Report of Foreign Issuer Pursuant to Rule 13a-16 or 15d-16 (6-k)	2021-01-13 09:21:14
CIEN	53.2379	-0.9621	-1.78	Statement of Changes in Beneficial Ownership (4)	2021-01-13 09:21:14
GEN	0.7134	0.0384	5.69	Genmab Achieves USD 40 Million Milestone in Collaboration with AbbVie	2021-01-13 09:20:25
NK	14.5813	-1.4087	-8.81	Current Report Filing (8-k)	2021-01-13 09:18:55
BIG	47.83	-0.98	-2.01	Big Lots Sinks 8.7% On Weaker-Than-Expected 4Q Profit	2021-01-13 09:18:46
QTRX	65.97	6.38	10.71	Current Report Filing (8-k)	2021-01-13 09:18:03
ATD.A	37.45	-3.9	-9.43	Alimentation Couche-Tard Confirms Submission of A Non-Binding Offer Letter	2021-01-13 09:18:00
ATD.B	36.96	-4.35	-10.53	Alimentation Couche-Tard Confirms Submission of A Non-Binding Offer Letter	2021-01-13 09:18:00
ATD.B	36.96	-4.35	-10.53	Alimentation Couche-Tard Confirms Submission of A Non-Binding Offer Letter	2021-01-13 09:18:00
ATD.A	37.45	-3.9	-9.43	Alimentation Couche-Tard Confirms Submission of A Non-Binding Offer Letter	2021-01-13 09:18:00
TGIFF	0.069	0.0026	3.92	Cannabis & A Blue Senate - (TGIFF, LEXX, IMCC) with Ted Ohashi	2021-01-13 09:17:15
LEXX	4.73	0.25	5.58	Cannabis & A Blue Senate - (TGIFF, LEXX, IMCC) with Ted Ohashi	2021-01-13 09:17:15
IMCC	2.63	-0.02	-0.75	Cannabis & A Blue Senate - (TGIFF, LEXX, IMCC) with Ted Ohashi	2021-01-13 09:17:15
DSX	2.33	-0.02	-0.85	Diana Shipping Inc. Announces Increase in Tender Offer Price for Its Shares of Common Stock and Extension of Expiration Date	2021-01-13 09:17:00
CEI	1.1096	-0.0404	-3.51	Current Report Filing (8-k)	2021-01-13 09:16:18
GLNG	13.31	1.07	8.74	Report of Foreign Issuer Pursuant to Rule 13a-16 or 15d-16 (6-k)	2021-01-13 09:15:59
VKIN	0.124	0.0087	7.55	Current Report Filing (8-k)	2021-01-13 09:15:59
GNUS	1.42	0.03	2.16	Kartoon Channel! Celebrates “Warren Buffett’s Secret Millionaires Club Weekend” With Exclusive Event of Genius Brands I...	2021-01-13 09:15:00
ADMS	4.34	-0.22	-4.82	Adamas Provides Preliminary Fourth Quarter and Full Year 2020 Total Revenues and Key Business Drivers for 2021	2021-01-13 09:15:00
TMUS	129.59	0.9	0.7	Get the OnePlus Nord N10 5G at Metro by T-Mobile for FREE and Celebrate with Ty Dolla $ign	2021-01-13 09:15:00
WTER	1.06	-0.02	-1.85	Alkaline88® 3-Liter and Flavored Waters Coming to 99 Cents Only Stores	2021-01-13 09:15:00
FROG	63.395	0.415	0.66	JFrog Announces Timing of Fourth Quarter and Fiscal Year 2020 Financial Results	2021-01-13 09:15:00
OXFD	22.005	-0.195	-0.88	Oxford Immunotec’s T-SPOT® Discovery SARS-CoV-2 Test is Used to Measure the Efficacy of Valneva’s VLA2001 COVID-19 Vacci...	2021-01-13 09:15:00
VALE	18.16	-0.55	-2.94	Report of Foreign Issuer Pursuant to Rule 13a-16 or 15d-16 (6-k)	2021-01-13 09:14:07
DCT	46.99	2.08	4.63	Compex Joins Duck Creek Partner Ecosystem to Provide Record Retrieval Solutions to Insurers	2021-01-13 09:13:00
QCOM	155.95	1.5	0.97	Current Report Filing (8-k)	2021-01-13 09:12:18
APTV	146.095	-4.995	-3.31	Aptiv to Release Fourth Quarter 2020 Financial Results and 2021 Outlook	2021-01-13 09:10:00
ATD.A	37.45	-3.9	-9.43	Alimentation Couche-Tard confirme avoir soumis une lettre d'intention non-engageante	2021-01-13 09:09:00
LKQ	39.015	-0.805	-2.02	LKQ Corporation Expands Its Services Business Under a Single Brand Name With Elitek® Vehicle Services	2021-01-13 09:09:00
ATD.B	36.96	-4.35	-10.53	Alimentation Couche-Tard confirme avoir soumis une lettre d'intention non-engageante	2021-01-13 09:09:00
CALM	37	-0.7	-1.86	Securities Registration: Employee Benefit Plan (s-8)	2021-01-13 09:07:30
CONN	13.8	-0.08	-0.58	Conn's HomePlus Enters Mobile, Alabama	2021-01-13 09:07:00
GPRO	8.97	-0.07	-0.77	New GoPro Labs Firmware Launches, Unlocking Advanced Features for GoPro Cameras	2021-01-13 09:06:00
DBX	22.5	-1.11	-4.7	Current Report Filing (8-k)	2021-01-13 09:05:41
ISRG	818.93	30.5	3.87	Intuitive Announces Preliminary Fourth Quarter and Full Year 2020 Results	2021-01-13 09:05:00
DSNY	0.97	0.1585	19.52	Quarterly Report (10-q)	2021-01-13 09:04:50
INBX	35.87	1.61	4.7	Current Report Filing (8-k)	2021-01-13 09:04:43
CTRM	0.3762	0.0832	28.4	Statement of Ownership (sc 13g)	2021-01-13 09:04:37
APOP	2.64	0.02	0.76	Statement of Ownership (sc 13g)	2021-01-13 09:04:02
ALNA	1.387	-0.003	-0.22	Statement of Ownership (sc 13g)	2021-01-13 09:03:37
ARTL	0.9632	-3e-04	-0.03	Statement of Ownership (sc 13g)	2021-01-13 09:03:02
TAP	52.63	0.78	1.5	Truss CBD USA, a HEXO Corp and Molson Coors joint venture, launches Veryvell sparkling CBD water in Colorado	2021-01-13 09:02:38
BXRX	1.26	-0.1	-7.35	Statement of Ownership (sc 13g)	2021-01-13 09:02:16
SWIR	16.655	-0.285	-1.68	Report of Foreign Issuer Pursuant to Rule 13a-16 or 15d-16 (6-k)	2021-01-13 09:01:36
CHFS	8.43	-0.18	-2.09	Statement of Ownership (sc 13g)	2021-01-13 09:01:31
ISRG	818.93	30.5	3.87	Current Report Filing (8-k)	2021-01-13 09:01:26
SILK	54.58	-4.66	-7.87	Current Report Filing (8-k)	2021-01-13 09:01:26
DRTT	2.29	-0.11	-4.58	Current Report Filing (8-k)	2021-01-13 09:01:20
NRBO	5.78	-0.14	-2.36	Current Report Filing (8-k)	2021-01-13 09:01:10
AEMD	2.545	0.045	1.8	Statement of Ownership (sc 13g)	2021-01-13 09:01:09
AZN	0	0	0	AstraZeneca to Showcase Transformative Data Across Diverse Pipeline at World Conference on Lung Cancer	2021-01-13 09:00:00
INBX	35.87	1.61	4.7	Inhibrx Granted Fast Track Designation for INBRX-109 for the Treatment of Unresectable or Metastatic Conventional Chondrosarc...	2021-01-13 09:00:00
CAJ	19.49	0.12	0.62	Canon Ranked 3rd in the 2020 IFI CLAIMS U.S. Patent Rankings	2021-01-13 09:00:00
ARQT	27.42	0.1	0.37	Arcutis Initiates Pivotal Phase 3 Clinical Trials Evaluating Topical Roflumilast Cream (ARQ-151) as a Potential Treatment for...	2021-01-13 09:00:00
CCL	19.775	-0.355	-1.76	Carnival Corporation Recognized by Glassdoor as a Best Place to Work	2021-01-13 09:00:00
HON	206.54	-2.34	-1.12	Honeywell Launches Next-Generation Digital Cabin Pressure Control And Monitoring System For Aircraft	2021-01-13 09:00:00
CUK	17.1	-0.49	-2.79	Carnival Corporation Recognized by Glassdoor as a Best Place to Work	2021-01-13 09:00:00
ENW	1.4	0.01	0.72	EnWave Signs Research and Development Licence Agreement with Fresh Business for REV™ Technology in Spain	2021-01-13 09:00:00
EV	71.8	-0.42	-0.58	Anthony Eames Elected To US SIF Board of Directors	2021-01-13 09:00:00
OTEX	45.08	0.56	1.26	SEEPEX Selects OpenText To Manage Mission-Critical Information	2021-01-13 09:00:00
CNSL	5.075	-0.13	-2.5	Consolidated Communications Builds 5G-Ready Network with Ciena’s Adaptive IP Solution	2021-01-13 09:00:00
CIEN	53.2379	-0.9621	-1.78	Consolidated Communications Builds 5G-Ready Network with Ciena’s Adaptive IP Solution	2021-01-13 09:00:00
IBM	127.4498	-1.7602	-1.36	Covalent Taps IBM Blockchain to Help Track the Carbon Impact of its AirCarbon®-based Fashion Goods	2021-01-13 09:00:00
ICLK	10.165	0.815	8.72	iClick Interactive Asia Group Limited Issues Letter to Shareholders and Provides Corporate Update	2021-01-13 09:00:00
LEVI	21.85	-0.64	-2.85	Levi Strauss & Co. to Webcast Fourth Quarter 2020 Earnings Conference Call	2021-01-13 09:00:00
BTCUSD	34669.48	606.71	1.78	Another $1 billion wipeout: Why is Bitcoin seeing extreme price moves?	2021-01-13 09:00:00
ELOX	3.98	-0.3	-7.01	Eloxx Pharmaceuticals Announces Cystic Fibrosis Foundation (CF Foundation) To Provide Increased Funding and Support for ELX-0...	2021-01-13 09:00:00
CIEN	53.2379	-0.9621	-1.78	Consolidated Communications Builds 5G-Ready Network with Ciena’s Adaptive IP Solution	2021-01-13 09:00:00
NRC	45.18	-0.73	-1.59	NRC Health Examines How COVID-19 Reshaped Healthcare Consumerism in New Report	2021-01-13 09:00:00
ESGC	1.93	-0.11	-5.39	Eros Now Partners with 2020 Abu Dhabi T10 Tournament for Live Streaming and Title Sponsorship of Team Abu Dhabi	2021-01-13 09:00:00
GNPX	3.8	0.04	1.06	Genprex Achieves Major Manufacturing Milestone for REQORSA™ Immunogene Therapy for Upcoming Trials to Treat Non-Small Cell ...	2021-01-13 09:00:00
NLOK	21.335	-0.005	-0.02	New Norton™ 360 App Brings Comprehensive Cyber Safety to Android and iOS Devices	2021-01-13 09:00:00
SONO	26.315	-0.075	-0.28	Sonos Unveils Exclusive New Artist Stations and Music Shows for Sonos Radio and Sonos Radio HD	2021-01-13 09:00:00
VIACA	43.24	1.07	2.54	ViacomCBS and Sinclair Broadcast Group, Inc. Announce Affiliation Agreements	2021-01-13 09:00:00
VITL	26.385	-0.255	-0.96	Vital Farms Recognized on Real Leaders®? ‘Top Impact Companies List’ of 2021	2021-01-13 09:00:00
VIAC	42.615	0.835	2	ViacomCBS and Sinclair Broadcast Group, Inc. Announce Affiliation Agreements	2021-01-13 09:00:00
CFBI	10.03	0	0	Community First Bancshares, Inc. Announces Results of Special Meeting of Members	2021-01-13 09:00:00
CIT	39.22	-0.56	-1.41	CIT Leads $69 Million Financing for Solar Portfolio	2021-01-13 09:00:00
CIEN	53.2379	-0.9621	-1.78	Lightstorm Telecom Ventures Builds High-Capacity Network with Ciena for India’s OTT Ecosystem	2021-01-13 09:00:00
SING	0.004	1e-04	1.27	SinglePoint Enters Into Letter of Intent to Acquire EnergyWyze, LLC to Streamline, Optimize, and Maximize Solar Industry Lead	2021-01-13 09:00:00
SPT	55.235	3.225	6.2	Sprout Social Recognized as one of Glassdoor’s Best Places to Work in 2021	2021-01-13 09:00:00
HRH	0.09	0	0	EV Battery Tech Provides Updates on Definitive Agreement with EcoVille and LOI with Hillcrest	2021-01-13 09:00:00
REFR	3.382	0.272	8.75	RESEARCH FRONTIERS’ SPD-SMARTGLASS TECHOLOGY DEBUTS AT CES IN CADILLAC CELESTIQ ELECTRIC VEHICLE	2021-01-13 09:00:00
RELX	24.8389	-0.1611	-0.64	LexisNexis Risk Solutions Honored with Chartis Research RiskTech100 Award for Financial Crime - Data for Third Straight Year	2021-01-13 09:00:00
SWIR	16.655	-0.285	-1.68	LUCI Smart Wheelchair Connected with Sierra Wireless LPWA Solution Recognized by Time Magazine and Popular Science	2021-01-13 09:00:00
QTS	60.2	0.83	1.4	QTS appoints Brent Bensten as Chief Technology Officer and Jon Greaves as EVP of Quality Special Operations	2021-01-13 09:00:00
SOHO	2.622	-0.128	-4.65	Sotherly Hotels Inc. Schedules Fourth Quarter 2020 Earnings Release and Conference Call	2021-01-13 09:00:00
SW	21.19	-0.3	-1.4	LUCI Smart Wheelchair Connected with Sierra Wireless LPWA Solution Recognized by Time Magazine and Popular Science	2021-01-13 09:00:00
TREE	307.555	-5.755	-1.84	LendingTree Taps Fair as First Flexible Used Car Lease Option in Online Marketplace	2021-01-13 09:00:00
TRVG	2.26	-0.04	-1.74	trivago Acquired weekend.com	2021-01-13 09:00:00
AON	206.65	4.17	2.06	ACORD Solutions Group Launches Data Exchange Platform with First-of-Its-Kind Implementation by Aon & Zurich North America	2021-01-13 09:00:00
SING	0.004	1e-04	1.27	SinglePoint Enters Into Letter of Intent to Acquire EnergyWyze, LLC to Streamline, Optimize, and Maximize Solar Industry Lead	2021-01-13 09:00:00
AVT	37.78	-0.69	-1.79	Avnet to Report Second Quarter Fiscal Year 2021 Earnings on January 27	2021-01-13 09:00:00
DSV	1.96	0.07	3.7	Discovery Metals Grants Stock Options	2021-01-13 09:00:00
HII	170.26	-1.95	-1.13	Photo Release — Huntington Ingalls Industries Appoints Thomas Moore as New Vice President of Nuclear Operations for Nuclear...	2021-01-13 09:00:00
HRB	16.35	-0.01	-0.06	Block Advisors Small Business Certified Tax Pros Help Small Business Owners  Navigate the Current Stimulus Bill	2021-01-13 09:00:00
LMS	0	0	0	Latin Metals Receives Positive Results from Mapping and Sampling at the Lacsha Copper Project, Peru	2021-01-13 09:00:00
MMM	166.32	-0.19	-0.11	3M Announces Upcoming Investor Event	2021-01-13 09:00:00
OTEX	45.08	0.56	1.26	SEEPEX Selects OpenText To Manage Mission-Critical Information	2021-01-13 09:00:00
SRAX	3.23	-0.19	-5.56	SRAX to Host and Present at the B. Riley Securities 2021 Vision Day on the Sequire Virtual Events Platform	2021-01-13 09:00:00
VOXX	22.57	-0.705	-3.03	EyeLock Combines Physical and Logical Biometric Access Control in the Latest Version of Its Identity Management Application	2021-01-13 09:00:00
CIT	39.22	-0.56	-1.41	CIT Leads $69 Million Financing for Solar Portfolio	2021-01-13 09:00:00
LI	35.12	-1.63	-4.44	American Lithium Submits Plan of Operations to the Bureau of Land Management for the Next Phase of Operations	2021-01-13 09:00:00
OTEX	45.08	0.56	1.26	SEEPEX Selects OpenText To Manage Mission-Critical Information	2021-01-13 09:00:00
RFL	24.085	0.255	1.07	Rafael Pharmaceuticals to Present at 39th Annual J.P. Morgan Healthcare Conference	2021-01-13 09:00:00
SVMK	26.7	-0.27	-1	SurveyMonkey Announces Integration with ServiceNow to Prepare Organizations for the Future of Work	2021-01-13 09:00:00
EOSE	30.54	0.1	0.33	Eos Energy Enterprises Begins 2021 Propelled by Strong Demand for Energy Storage building a $16MM Orders Backlog	2021-01-13 09:00:00
GLBS	6.8119	-0.0881	-1.28	Globus Maritime Announces New Charter for the M/V Star Globe	2021-01-13 09:00:00
ORN	5.34	0.05	0.95	Orion Group Holdings, Inc. to Present at Noble Capital Markets’ Seventeenth Annual Investor Conference on Tuesday, January ...	2021-01-13 09:00:00
AZN	0	0	0	AstraZeneca to Showcase Transformative Data Across Diverse Pipeline at World Conference on Lung Cancer	2021-01-13 09:00:00
INBX	35.87	1.61	4.7	Inhibrx Granted Fast Track Designation for INBRX-109 for the Treatment of Unresectable or Metastatic Conventional Chondrosarc...	2021-01-13 09:00:00
MS	75.125	-0.675	-0.89	Morgan Stanley Announces Grant to the Child Mind Institute to Advance Children’s Mental Health Research during COVID-19	2021-01-13 09:00:00
OTEX	45.08	0.56	1.26	SEEPEX Selects OpenText To Manage Mission-Critical Information	2021-01-13 09:00:00
ACN	258.12	-0.28	-0.11	Accenture Federal Services Wins USPTO Contract to Support and Modernize Financial Management Systems	2021-01-13 08:59:00
CWH	30.9	-0.72	-2.28	Camping World Holdings, Inc. Announces Date of Fourth Quarter and Fiscal 2020 Earnings Conference Call	2021-01-13 08:58:00
BTCUSD	34669.48	606.71	1.78	Four cryptocurrency block reward halvings to look out for in 2021	2021-01-13 08:56:01
BTCUSD	34669.48	606.71	1.78	Top Crypto Lawyer Says New SEC Chief Will Boost Bitcoin – But XRP Is Another Story	2021-01-13 08:55:46
XRPUSD	0.3019	0.0091	3.11	Top Crypto Lawyer Says New SEC Chief Will Boost Bitcoin – But XRP Is Another Story	2021-01-13 08:55:46
HON	206.54	-2.34	-1.12	Honeywell Survey Reveals 68% Of Surveyed Workers Do Not Feel Completely Safe In Their Buildings	2021-01-13 08:55:00
GMLP	3.3802	0.5902	21.15	New Fortress Energy to Acquire Golar LNG Partners LP	2021-01-13 08:54:38
TXMD	1.39	0.02	1.46	Current Report Filing (8-k)	2021-01-13 08:51:58
VIVE	4.0701	-0.1199	-2.86	Securities Registration Statement (s-1/a)	2021-01-13 08:51:35
CFBK	16.64	0.1	0.6	Statement of Changes in Beneficial Ownership (4)	2021-01-13 08:49:28
OMI	29.315	-1.785	-5.74	Current Report Filing (8-k)	2021-01-13 08:47:59
KEY	18.55	-0.29	-1.54	Rachael Sampson Named Director of Key4Women	2021-01-13 08:47:00
CRCQQ	0.0281	0	0	Prospectus Filed Pursuant to Rule 424(b)(3) (424b3)	2021-01-13 08:45:52
LXG	1.17	0.03	2.63	LexaGene Initiates Program to Identify UK and South African COVID Sequences	2021-01-13 08:43:51
BTCUSD	34669.48	606.71	1.78	Survey: 25% of crypto users not securing assets as well as they think	2021-01-13 08:37:52
ORCC	12.7	-0.01	-0.08	Owl Rock Capital Corporation Schedules Earnings Release and Quarterly Earnings Call to Discuss its Fourth Quarter and Fiscal ...	2021-01-13 08:37:00
NVO	71.12	1.79	2.58	Novo Announces Appointment of Michael Spreadborough to Board of Directors	2021-01-13 08:36:46
BTCUSD	34669.48	606.71	1.78	New Bitcoin ETP Launches on Swiss Stock Exchange SIX	2021-01-13 08:36:25
CRC	25.83	0.36	1.41	California Resources Corporation Announces Private Offering of $600 Million of Senior Unsecured Notes	2021-01-13 08:36:00
GAMR	82.1111	1.4161	1.75	Statement of Changes in Beneficial Ownership (4)	2021-01-13 08:35:39
RILY	51.49	4.81	10.3	Statement of Changes in Beneficial Ownership (4)	2021-01-13 08:35:39
RILYL	26.88	0.37	1.4	Statement of Changes in Beneficial Ownership (4)	2021-01-13 08:35:39
RILY	51.49	4.81	10.3	Statement of Changes in Beneficial Ownership (4)	2021-01-13 08:35:19
RILYL	26.88	0.37	1.4	Statement of Changes in Beneficial Ownership (4)	2021-01-13 08:35:19
GAMR	82.1111	1.4161	1.75	Statement of Changes in Beneficial Ownership (4)	2021-01-13 08:35:19
GAMR	82.1111	1.4161	1.75	Statement of Changes in Beneficial Ownership (4)	2021-01-13 08:35:04
RILY	51.49	4.81	10.3	Statement of Changes in Beneficial Ownership (4)	2021-01-13 08:35:04
RILYL	26.88	0.37	1.4	Statement of Changes in Beneficial Ownership (4)	2021-01-13 08:35:04
DPG	12.8427	0.1227	0.96	Annual Report for Registered Investment Companies (n-cen)	2021-01-13 08:32:34
WH	61.635	0.155	0.25	Wyndham Hotels & Resorts Enters Nepal with New Hotel in Central Kathmandu	2021-01-13 08:32:00
